Designator,Mid X,Mid Y,Layer,Rotation
R275,-22.94,71.14,Top,180.0
REF1,77.56,19.04,Top,90.0
RESET,71.01,16.38,Top,270.0
RFB3,-45.99, 5.10,Top,0.0
RFB4,-44.67, 4.34,Top,0.0
RFB7,-79.51,57.21,Top,0.0
RFB8,-78.19,56.45,Top,0.0
RFB11,-57.58,57.58,Top,0.0
RFB12,-56.26,56.82,Top,0.0
RT1,-44.66, 5.10,Top,180.0
RT3,-78.18,57.21,Top,180.0
RT5,-56.25,57.58,Top,180.0
T6,137.29,87.42,Top,90.0
T7,141.38,87.41,Top,270.0
T8,145.44,87.40,Top,270.0
T9,147.03,68.90,Top,0.0
T10,147.06,73.00,Top,180.0
T11,113.49,87.42,Top,90.0
T12,117.58,87.41,Top,270.0
T13,121.64,87.40,Top,270.0
T14,123.23,68.90,Top,0.0
T15,123.26,73.00,Top,180.0
T16,41.89,87.42,Top,90.0
T17,45.98,87.41,Top,270.0
T18,50.04,87.40,Top,270.0
T19,51.63,68.90,Top,0.0
T20,51.66,73.00,Top,180.0
T21,65.99,87.42,Top,90.0
T22,70.08,87.41,Top,270.0
T23,74.14,87.40,Top,270.0
T24,75.73,68.90,Top,0.0
T25,75.76,73.00,Top,180.0
T26,89.79,87.42,Top,90.0
T27,93.88,87.41,Top,270.0
T28,97.94,87.40,Top,270.0
T29,99.53,68.90,Top,0.0
T30,99.56,73.00,Top,180.0
T31,17.89,87.42,Top,90.0
T32,21.98,87.41,Top,270.0
T33,26.04,87.40,Top,270.0
T34,27.63,68.90,Top,0.0
T35,27.66,73.00,Top,180.0
T36,-6.11,87.42,Top,90.0
T37,-2.02,87.41,Top,270.0
T38, 2.04,87.40,Top,270.0
T39, 3.63,68.90,Top,0.0
T40, 3.66,73.00,Top,180.0
T41,-29.21,87.42,Top,90.0
T42,-25.12,87.41,Top,270.0
T43,-21.06,87.40,Top,270.0
T44,-19.47,68.90,Top,0.0
T45,-19.44,73.00,Top,180.0
USB9,83.74, 3.06,Top,0.0
VO3,-47.74, 5.04,Top,90.0
VO5A,-81.26,57.15,Top,90.0
VO5B,-59.33,57.52,Top,90.0
VREF,79.73,15.07,Top,180.0
VUSBA1,-71.85,74.08,Top,270.0
VUSBA2,-61.35,74.47,Top,270.0
VUSBA3,-51.35,74.36,Top,270.0
VUSBA4,-38.83,77.78,Top,90.0
X1,90.10,35.53,Top,180.0
X2,140.74,41.42,Top,270.0
